delivery_id,date,time,origin_warehouse,destination_city,destination_country,client_name,product_type,product_grade,volume_kg,distance_km,delivery_time_hours,transport_cost_eur,delivery_status,delay_hours,date_raw,time_raw,time_parsed,distance_km_was_missing,transport_cost_eur_was_missing,volume_kg_was_missing,delivery_time_hours_was_missing,distance_km_imp,distance_km_imputed_flag,cost_per_km,transport_cost_eur_imp,transport_cost_imputed_flag,volume_kg_imp,volume_kg_imputed_flag,dist_band,delivery_time_imp,delivery_time_imputed_flag,cost_per_km_imp,cost_per_kg_imp
DEL678697,2024-04-29,15:51,Warehouse_PL_Warsaw,Nice,FR,Client_7,Cheese,,3115.0,1508.0,23.4,1719.59,On-Time,0.0,29/04/2024,15:51,15:51:00,False,False,False,False,1508.0,False,1.1403116710875332,1719.59,False,3115.0,False,"(1200, 10000]",23.4,False,1.1403116710875332,0.5520353130016051
DEL561481,2024-03-11,03:04,Warehouse_DE_Hamburg,Paris,FR,Client_31,Cheese,,3088.0,839.0,38.44015468,783.84,On-Time,0.0,11/03/2024,03:04,03:04:00,False,False,False,False,839.0,False,0.9342550655542312,783.84,False,3088.0,False,"(600, 1200]",38.44015468,False,0.9342550655542312,0.25383419689119174
DEL926989,,,Warehouse_PL_Warsaw,Nijmegen,NL,Client_23,SMP,,4875.0,1175.0,14.3,1082.38,Delayed,9.1,02-22-2024,,,False,False,False,False,1175.0,False,0.9211744680851065,1082.38,False,4875.0,False,"(600, 1200]",14.3,False,0.9211744680851065,0.22202666666666668
DEL838916,2024-03-26,,Warehouse_FR_Paris,Rome,IT,Client_27,SMP,,2682.0,1174.0,18.1,837.46,Delayed,5.3,26/03/2024,,,False,False,False,False,1174.0,False,0.7133390119250426,837.46,False,2682.0,False,"(600, 1200]",18.1,False,0.7133390119250426,0.31225205070842654
DEL458029,2024-04-24,05:42,Warehouse_DE_Hamburg,Liege,BE,Client_8,Butter,A,3198.0,515.0,6.0,744.71,On-Time,0.0,24/04/2024,05:42,05:42:00,False,False,False,False,515.0,False,1.4460388349514564,744.71,False,3198.0,False,"(300, 600]",6.0,False,1.4460388349514564,0.23286741713570983
DEL571413,2024-05-31,13:24,Warehouse_DE_Hamburg,Madrid,ES,Client_24,Cheese,,2910.0,1637.0,26.5,1582.92,On-Time,0.0,31/05/2024,13:24,13:24:00,False,False,False,False,1637.0,False,0.9669639584605987,1582.92,False,2910.0,False,"(1200, 10000]",26.5,False,0.9669639584605987,0.543958762886598
DEL733725,2024-02-05,07:49,Warehouse_FR_Paris,Strasbourg,FR,Client_4,SMP,,3469.0,495.0,5.7,435.69,On-Time,0.0,05/02/2024,07:49,07:49:00,False,False,False,False,495.0,False,0.8801818181818182,435.69,False,3469.0,False,"(300, 600]",5.7,False,0.8801818181818182,0.12559527241279908
DEL148118,2024-02-06,13:23,Warehouse_PL_Warsaw,Nice,FR,Client_29,Butter,A,1420.0,1623.0,20.3,2041.42,Delayed,4.9,06/02/2024,13:23,13:23:00,False,False,False,False,1623.0,False,1.2578065311152187,2041.42,False,1420.0,False,"(1200, 10000]",20.3,False,1.2578065311152187,1.4376197183098591
DEL293412,2024-02-04,02:42,Warehouse_FR_Paris,Charleroi,BE,Client_3,Cheese,,4046.0,282.0,3.7,262.15,Delayed,7.2,04/02/2024,02:42,02:42:00,False,False,False,False,282.0,False,0.9296099290780141,262.15,False,4046.0,False,"(150, 300]",3.7,False,0.9296099290780141,0.06479238754325259
DEL565243,2024-06-29,04:38,Warehouse_FR_Paris,Paris,FR,Client_2,Butter,A,2321.0,179.0,8.675909457,233.5,On-Time,0.0,29/06/2024,04:38,04:38:00,False,False,False,False,179.0,False,1.3044692737430168,233.5,False,2321.0,False,"(150, 300]",8.675909457,False,1.3044692737430168,0.1006031882809134
DEL453423,2024-06-07,11:56,Warehouse_PL_Warsaw,Dortmund,DE,Client_26,Butter,A,2011.0,722.0,9.8,957.22,Delayed,9.1,07/06/2024,11:56,11:56:00,False,False,False,False,722.0,False,1.3257894736842106,957.22,False,2011.0,False,"(600, 1200]",9.8,False,1.3257894736842106,0.47599204375932375
DEL234426,2024-03-09,09:53,Warehouse_FR_Paris,Almere,NL,Client_15,SMP,,5341.0,451.0,7.1,336.08,On-Time,0.0,09/03/2024,09:53,09:53:00,False,False,False,False,451.0,False,0.7451884700665188,336.08,False,5341.0,False,"(300, 600]",7.1,False,0.7451884700665188,0.06292454596517506
DEL773338,2024-06-21,12:58,Warehouse_DE_Hamburg,Dusseldorf,DE,Client_23,Butter,B,1551.0,535.0,7.7,589.02,Delayed,2.2,21/06/2024,12:58,12:58:00,False,False,False,False,535.0,False,1.1009719626168224,589.02,False,1551.0,False,"(300, 600]",7.7,False,1.1009719626168224,0.3797678916827853
DEL871403_DUP,2024-05-14,07:15,Warehouse_DE_Hamburg,Montpellier,FR,Client_21,Butter,B,1935.0,954.0,12.4,1151.49,Delayed,6.1,14/05/2024,07:15,07:15:00,False,False,False,False,954.0,False,1.2070125786163521,1151.49,False,1935.0,False,"(600, 1200]",12.4,False,1.2070125786163521,0.5950852713178295
DEL380944,2024-01-26,12:04,Warehouse_FR_Paris,Szczecin,PL,Client_7,SMP,,4998.0,1683.0,25.2,1350.17,Delayed,4.0,26/01/2024,12:04,12:04:00,False,False,False,False,1683.0,False,0.8022400475341652,1350.17,False,4998.0,False,"(1200, 10000]",25.2,False,0.8022400475341652,0.2701420568227291
DEL692415,2024-01-18,04:38,Warehouse_PL_Warsaw,Frankfurt,DE,Client_15,SMP,,1443.0,702.0,8.0,490.31,On-Time,0.0,18/01/2024,04:38,04:38:00,False,False,False,False,702.0,False,0.6984472934472935,490.31,False,1443.0,False,"(600, 1200]",8.0,False,0.6984472934472935,0.33978516978516976
DEL921945,2024-05-16,16:48,Warehouse_DE_Hamburg,Dusseldorf,DE,Client_9,Cheese,,1593.0,132.0,,134.3,On-Time,0.0,16/05/2024,16:48,16:48:00,False,False,False,True,132.0,False,1.0174242424242426,134.3,False,1593.0,False,"(50, 150]",1.7,True,1.0174242424242426,0.08430634023854364
DEL177384_DUP,2024-04-16,02:54,Warehouse_PL_Warsaw,Bydgoszcz,PL,Client_24,Cheese,,2697.0,171.0,2.1,162.28,On-Time,0.0,16/04/2024,02:54,02:54:00,False,False,False,False,171.0,False,0.9490058479532164,162.28,False,2697.0,False,"(150, 300]",2.1,False,0.9490058479532164,0.06017055988134965
DEL948107,2024-05-01,22:31,Warehouse_DE_Hamburg,Turin,IT,Client_31,Butter,A,,1426.0,20.4,1709.78,Delayed,11.0,01/05/2024,22:31,22:31:00,False,False,True,False,1426.0,False,1.1990042075736325,1709.78,False,1940.0,True,"(1200, 10000]",20.4,False,1.1990042075736325,0.8813298969072165
DEL677305,2024-02-23,18:54,Warehouse_FR_Paris,Szczecin,PL,Client_16,Butter,A,1884.0,1624.0,20.6,1648.75,On-Time,0.0,23/02/2024,18:54,18:54:00,False,False,False,False,1624.0,False,1.0152401477832513,1648.75,False,1884.0,False,"(1200, 10000]",20.6,False,1.0152401477832513,0.8751326963906582
DEL457591,2024-04-28,10:54,Warehouse_DE_Hamburg,Groningen,NL,Client_26,Butter,C,2585.0,395.0,4.6,534.61,On-Time,0.0,28/04/2024,10:54,10:54:00,False,False,False,False,395.0,False,1.3534430379746836,534.61,False,2585.0,False,"(300, 600]",4.6,False,1.3534430379746836,0.20681237911025147
DEL616035,2024-02-21,,Warehouse_FR_Paris,Rome,IT,Client_20,SMP,,3751.0,1244.0,18.1,1068.08,On-Time,0.0,21/02/2024,,,False,False,False,False,1244.0,False,0.8585852090032153,1068.08,False,3751.0,False,"(1200, 10000]",18.1,False,0.8585852090032153,0.2847454012263396
DEL367178_DUP,2024-03-08,00:45,Warehouse_PL_Warsaw,Szczecin,PL,Client_6,Cheese,,1809.0,150.0,2.3,123.41,On-Time,0.0,08/03/2024,00:45,00:45:00,False,False,False,False,150.0,False,0.8227333333333333,123.41,False,1809.0,False,"(50, 150]",2.3,False,0.8227333333333333,0.06822001105583195
DEL192742,2024-03-03,15:40,Warehouse_PL_Warsaw,Almere,NL,Client_5,Butter,B,1785.0,1086.0,50.5252819,1147.31,On-Time,0.0,03/03/2024,15:40,15:40:00,False,False,False,False,1086.0,False,1.0564548802946592,1147.31,False,1785.0,False,"(600, 1200]",50.5252819,False,1.0564548802946592,0.642750700280112
DEL973863,2024-03-16,02:33,Warehouse_DE_Hamburg,Paris,FR,Client_34,SMP,,6954.0,994.0,12.2,808.3,Delayed,11.4,16/03/2024,02:33,02:33:00,False,False,False,False,994.0,False,0.81317907444668,808.3,False,6954.0,False,"(600, 1200]",12.2,False,0.81317907444668,0.11623526028185216
DEL246717,2024-04-29,22:10,Warehouse_DE_Hamburg,Groningen,NL,Client_3,Butter,A,2344.0,301.0,4.9,402.37,On-Time,0.0,29/04/2024,22:10,22:10:00,False,False,False,False,301.0,False,1.3367774086378739,402.37,False,2344.0,False,"(300, 600]",4.9,False,1.3367774086378739,0.17165955631399318
DEL835885,2024-04-10,22:42,Warehouse_PL_Warsaw,Lodz,PL,Client_17,Cheese,,2272.0,128.0,1.8,122.28,On-Time,,10/04/2024,22:42,22:42:00,False,False,False,False,128.0,False,0.9553125,122.28,False,2272.0,False,"(50, 150]",1.8,False,0.9553125,0.05382042253521127
DEL785836,2024-02-09,03:19,Warehouse_FR_Paris,Milan,IT,Client_20,Cheese,,4398.0,1235.0,18.9,5958.63198,On-Time,0.0,09/02/2024,03:19,03:19:00,False,False,False,False,1235.0,False,4.824803222672065,5958.63198,False,4398.0,False,"(1200, 10000]",18.9,False,4.824803222672065,1.3548503819918145
DEL518089,2024-06-08,00:13,Warehouse_FR_Paris,Naples,IT,Client_14,Cheese,,4283.0,1144.0,15.8,1383.59,On-Time,0.0,08/06/2024,00:13,00:13:00,False,False,False,False,1144.0,False,1.2094318181818182,1383.59,False,4283.0,False,"(600, 1200]",15.8,False,1.2094318181818182,0.3230422600980621
DEL527896,2024-06-03,06:52,Warehouse_DE_Hamburg,Tilburg,NL,Client_25,SMP,,5087.0,458.0,6.1,386.91,Delayed,9.8,03/06/2024,06:52,06:52:00,False,False,False,False,458.0,False,0.8447816593886464,386.91,False,5087.0,False,"(300, 600]",6.1,False,0.8447816593886464,0.0760585806958915
DEL511984,,,Warehouse_PL_Warsaw,Nantes,FR,Client_27,Butter,A,1968.0,1462.0,21.6,1635.69,On-Time,0.0,06-22-2024,,,False,False,False,False,1462.0,False,1.1188030095759234,1635.69,False,1968.0,False,"(1200, 10000]",21.6,False,1.1188030095759234,0.8311432926829269
DEL617806,2024-06-05,01:25:35,Warehouse_FR_Paris,Nijmegen,NL,Client_32,Cheese,,1023.0,490.0,6.9,458.88,On-Time,0.0,05/06/2024,01:25:35,01:25:35,False,False,False,False,490.0,False,0.9364897959183673,458.88,False,1023.0,False,"(300, 600]",6.9,False,0.9364897959183673,0.4485630498533724
DEL160718,2024-03-03,02:59,Warehouse_FR_Paris,Essen,DE,Client_4,SMP,,3057.0,909.0,10.8,813.04,On-Time,0.0,03/03/2024,02:59,02:59:00,False,False,False,False,909.0,False,0.8944334433443344,813.04,False,3057.0,False,"(600, 1200]",10.8,False,0.8944334433443344,0.2659600915930651
DEL218733,2024-03-27,21:15,Warehouse_PL_Warsaw,Florence,IT,Client_8,SMP,,3613.0,1371.0,16.1,994.71,On-Time,0.0,27/03/2024,21:15,21:15:00,False,False,False,False,1371.0,False,0.7255361050328227,994.71,False,3613.0,False,"(1200, 10000]",16.1,False,0.7255361050328227,0.2753141433711597
DEL600964,2024-04-02,07:44,Warehouse_FR_Paris,Nijmegen,NL,Client_19,SMP,,7143.0,478.0,6.7,417.82,Delayed,8.8,02/04/2024,07:44,07:44:00,False,False,False,False,478.0,False,0.8741004184100418,417.82,False,7143.0,False,"(300, 600]",6.7,False,0.8741004184100418,0.05849363012739745
DEL368803,2024-05-13,18:51,Warehouse_FR_Paris,Barcelona,ES,Client_21,Cheese,,3699.0,1172.0,16.2,1155.14,On-Time,0.0,13/05/2024,18:51,18:51:00,False,False,False,False,1172.0,False,0.9856143344709899,1155.14,False,3699.0,False,"(600, 1200]",16.2,False,0.9856143344709899,0.31228440118951073
DEL566746,2024-05-17,19:43:42,Warehouse_DE_Hamburg,Frankfurt,DE,Client_2,Cheese,,3763.0,125.0,1.9,120.95,On-Time,0.0,17/05/2024,19:43:42,19:43:42,False,False,False,False,125.0,False,0.9676,120.95,False,3763.0,False,"(50, 150]",1.9,False,0.9676,0.0321419080520861
DEL496077,2024-02-01,08:04,Warehouse_FR_Paris,Munich,DE,Client_31,Butter,B,3056.0,847.0,10.3,963.83,Delayed,4.7,01/02/2024,08:04,08:04:00,False,False,False,False,847.0,False,1.1379338842975206,963.83,False,3056.0,False,"(600, 1200]",10.3,False,1.1379338842975206,0.31538939790575915
DEL222242_DUP,2024-01-10,00:19,Warehouse_PL_Warsaw,The Hague,NL,Client_17,Butter,B,,1117.0,14.7,1445.16,Delayed,10.6,10/01/2024,00:19,00:19:00,False,False,True,False,1117.0,False,1.2937869292748434,1445.16,False,2037.0,True,"(600, 1200]",14.7,False,1.2937869292748434,0.7094550810014728
DEL742690,2024-01-09,06:47,Warehouse_FR_Paris,Tilburg,NL,Client_4,SMP,,5906.0,461.0,,446.97,On-Time,0.0,09/01/2024,06:47,06:47:00,False,False,False,True,461.0,False,0.9695661605206074,446.97,False,5906.0,False,"(300, 600]",5.8,True,0.9695661605206074,0.07568066373179817
DEL301553,,01:53,Warehouse_PL_Warsaw,Poznan,PL,Client_3,Butter,A,687.0,283.0,4.6,303.47,On-Time,0.0,05-24-2024,01:53,01:53:00,False,False,False,False,283.0,False,1.072332155477032,303.47,False,687.0,False,"(150, 300]",4.6,False,1.072332155477032,0.4417321688500728
DEL651059,2024-03-08,06:18,Warehouse_DE_Hamburg,Lyon,FR,Client_31,Butter,B,2479.0,1030.0,12.9,1455.44,On-Time,0.0,08/03/2024,06:18,06:18:00,False,False,False,False,1030.0,False,1.4130485436893205,1455.44,False,2479.0,False,"(600, 1200]",12.9,False,1.4130485436893205,0.587107704719645
DEL154118,2024-02-22,08:35,Warehouse_DE_Hamburg,Bordeaux,FR,Client_32,SMP,,4673.0,1100.0,16.5,812.9,On-Time,0.0,22/02/2024,08:35,08:35:00,False,False,False,False,1100.0,False,0.739,812.9,False,4673.0,False,"(600, 1200]",16.5,False,0.739,0.17395677295099507
DEL731069,2024-01-31,01:37,Warehouse_PL_Warsaw,Naples,IT,Client_30,Cheese,,1343.0,1520.0,17.3,1386.5,Delayed,7.5,31/01/2024,01:37,01:37:00,False,False,False,False,1520.0,False,0.9121710526315789,1386.5,False,1343.0,False,"(1200, 10000]",17.3,False,0.9121710526315789,1.0323901712583767
DEL307608,2024-06-20,12:59,Warehouse_PL_Warsaw,Poznan,PL,Client_25,Butter,A,2919.0,359.0,5.1,514.97,Delayed,10.8,20/06/2024,12:59,12:59:00,False,False,False,False,359.0,False,1.4344568245125349,514.97,False,2919.0,False,"(300, 600]",5.1,False,1.4344568245125349,0.17642000685166154
DEL207583,2024-02-05,06:37,Warehouse_FR_Paris,Poznan,PL,Client_19,Cheese,,3618.0,1634.0,19.0,1608.73,On-Time,0.0,05/02/2024,06:37,06:37:00,False,False,False,False,1634.0,False,0.9845348837209302,1608.73,False,3618.0,False,"(1200, 10000]",19.0,False,0.9845348837209302,0.44464621337755666
DEL789395,2024-04-21,07:19,Warehouse_FR_Paris,Seville,ES,Client_25,Butter,,1812.0,1150.0,44.58057384,1182.73,Delayed,,21/04/2024,07:19,07:19:00,False,False,False,False,1150.0,False,1.0284608695652173,1182.73,False,1812.0,False,"(600, 1200]",44.58057384,False,1.0284608695652173,0.6527207505518764
DEL405416,2024-01-11,,Warehouse_DE_Hamburg,Montpellier,FR,Client_13,SMP,,7836.0,931.0,12.4,810.06,On-Time,0.0,11/01/2024,,,False,False,False,False,931.0,False,0.8700966702470462,810.06,False,7836.0,False,"(600, 1200]",12.4,False,0.8700966702470462,0.10337672281776415
DEL782437,2024-05-09,18:12,Warehouse_DE_Hamburg,Zaragoza,ES,Client_23,Butter,A,1914.0,1995.0,27.9,2478.0,On-Time,0.0,09/05/2024,18:12,18:12:00,False,False,False,False,1995.0,False,1.2421052631578948,2478.0,False,1914.0,False,"(1200, 10000]",27.9,False,1.2421052631578948,1.2946708463949843
DEL760525,2024-01-31,06:58,Warehouse_FR_Paris,Paris,FR,Client_29,Cheese,,2670.0,404.0,4.8,359.13,On-Time,0.0,31/01/2024,06:58,06:58:00,False,False,False,False,404.0,False,0.8889356435643564,359.13,False,2670.0,False,"(300, 600]",4.8,False,0.8889356435643564,0.13450561797752808
DEL931063,2024-06-07,08:18,Warehouse_PL_Warsaw,Dusseldorf,DE,Client_20,SMP,,5905.0,709.0,8.7,676.2,On-Time,0.0,07/06/2024,08:18,08:18:00,False,False,False,False,709.0,False,0.953737658674189,676.2,False,5905.0,False,"(600, 1200]",8.7,False,0.953737658674189,0.11451312447078747
DEL354685,2024-06-26,15:54,Warehouse_FR_Paris,Milan,IT,Client_35,SMP,,5443.0,1006.0,13.5,947.52,On-Time,0.0,26/06/2024,15:54,15:54:00,False,False,False,False,1006.0,False,0.9418687872763419,947.52,False,5443.0,False,"(600, 1200]",13.5,False,0.9418687872763419,0.17408047032886276
DEL734441,2024-01-23,15:24,Warehouse_PL_Warsaw,Valencia,ES,Client_32,Butter,A,2162.0,2285.0,30.9,2948.07,Delayed,6.4,23/01/2024,15:24,15:24:00,False,False,False,False,2285.0,False,1.290183807439825,2948.07,False,2162.0,False,"(1200, 10000]",30.9,False,1.290183807439825,1.3635846438482886
DEL777162,2024-02-05,14:49,Warehouse_FR_Paris,Munich,DE,Client_13,SMP,,5743.0,901.0,10.7,799.71,On-Time,0.0,05/02/2024,14:49,14:49:00,False,False,False,False,901.0,False,0.8875804661487237,799.71,False,5743.0,False,"(600, 1200]",10.7,False,0.8875804661487237,0.13924952115619016
DEL371221,2024-03-09,04:29,Warehouse_PL_Warsaw,Rotterdam,NL,Client_16,Butter,B,2021.0,1060.0,16.5,1440.5,On-Time,0.0,09/03/2024,04:29,04:29:00,False,False,False,False,1060.0,False,1.3589622641509433,1440.5,False,2021.0,False,"(600, 1200]",16.5,False,1.3589622641509433,0.7127659574468085
DEL728577,2024-05-17,08:25,Warehouse_DE_Hamburg,Seville,ES,Client_33,Butter,A,1785.0,1975.0,31.6,2072.0,Delayed,9.8,17/05/2024,08:25,08:25:00,False,False,False,False,1975.0,False,1.0491139240506329,2072.0,False,1785.0,False,"(1200, 10000]",31.6,False,1.0491139240506329,1.1607843137254903
DEL736123,2024-01-09,03:21,Warehouse_FR_Paris,Brussels,BE,Client_35,SMP,,6856.0,288.0,3.4,239.05,On-Time,0.0,09/01/2024,03:21,03:21:00,False,False,False,False,288.0,False,0.8300347222222223,239.05,False,6856.0,False,"(150, 300]",3.4,False,0.8300347222222223,0.034867269544924154
DEL196717,2024-02-12,01:59,Warehouse_PL_Warsaw,Strasbourg,FR,Client_15,Butter,B,2811.0,1612.0,20.7,1800.75,On-Time,0.0,12/02/2024,01:59,01:59:00,False,False,False,False,1612.0,False,1.117090570719603,1800.75,False,2811.0,False,"(1200, 10000]",20.7,False,1.117090570719603,0.6406083244397012
DEL838082,2024-03-25,05:47,Warehouse_FR_Paris,The Hague,NL,Client_18,Cheese,,2186.0,429.0,6.1,411.16,On-Time,0.0,25/03/2024,05:47,05:47:00,False,False,False,False,429.0,False,0.9584149184149184,411.16,False,2186.0,False,"(300, 600]",6.1,False,0.9584149184149184,0.1880878316559927
DEL120581,2024-04-25,18:15,Warehouse_DE_Hamburg,Bordeaux,FR,Client_26,SMP,,3195.0,893.0,10.6,652.79,Delayed,8.3,25/04/2024,18:15,18:15:00,False,False,False,False,893.0,False,0.7310078387458007,652.79,False,3195.0,False,"(600, 1200]",10.6,False,0.7310078387458007,0.20431611893583723
DEL347009,2024-02-04,14:46,Warehouse_DE_Hamburg,Nice,FR,Client_8,Butter,B,1889.0,1050.0,13.6,1310.34,On-Time,0.0,04/02/2024,14:46,14:46:00,False,False,False,False,1050.0,False,1.247942857142857,1310.34,False,1889.0,False,"(600, 1200]",13.6,False,1.247942857142857,0.6936686077289571
DEL535637,2024-01-30,09:49,Warehouse_FR_Paris,Lille,FR,Client_23,SMP,,6732.0,179.0,2.9,163.25,On-Time,0.0,30/01/2024,09:49,09:49:00,False,False,False,False,179.0,False,0.9120111731843575,163.25,False,6732.0,False,"(150, 300]",2.9,False,0.9120111731843575,0.024249851455733808
DEL358220,2024-04-24,09:35,Warehouse_PL_Warsaw,Seville,ES,Client_8,Cheese,,2780.0,2332.0,36.0,2447.11,On-Time,0.0,24/04/2024,09:35,09:35:00,False,False,False,False,2332.0,False,1.0493610634648372,2447.11,False,2780.0,False,"(1200, 10000]",36.0,False,1.0493610634648372,0.8802553956834532
DEL861345,2024-06-10,05:47,Warehouse_DE_Hamburg,Stuttgart,DE,Client_5,SMP,,5802.0,533.0,7.6,452.64,On-Time,0.0,10/06/2024,05:47,05:47:00,False,False,False,False,533.0,False,0.8492307692307692,452.64,False,5802.0,False,"(300, 600]",7.6,False,0.8492307692307692,0.07801447776628749
DEL231598,2024-05-23,12:31,Warehouse_PL_Warsaw,Ghent,BE,Client_6,Cheese,,2866.0,1294.0,19.5,1324.15,On-Time,0.0,23/05/2024,12:31,12:31:00,False,False,False,False,1294.0,False,1.0232998454404947,1324.15,False,2866.0,False,"(1200, 10000]",19.5,False,1.0232998454404947,0.46202023726448016
DEL757501,2024-01-17,15:53:51,Warehouse_FR_Paris,Bydgoszcz,PL,Client_15,Cheese,,2383.0,1560.0,24.9,1449.29,On-Time,0.0,17/01/2024,15:53:51,15:53:51,False,False,False,False,1560.0,False,0.9290320512820512,1449.29,False,2383.0,False,"(1200, 10000]",24.9,False,0.9290320512820512,0.6081787662610155
DEL523071,2024-06-07,03:44,Warehouse_DE_Hamburg,Madrid,ES,Client_35,SMP,,5712.0,1866.0,28.4,1471.01,On-Time,0.0,07/06/2024,03:44,03:44:00,False,False,False,False,1866.0,False,0.7883226152197214,1471.01,False,5712.0,False,"(1200, 10000]",28.4,False,0.7883226152197214,0.2575297619047619
DEL371245,2024-03-04,14:34,Warehouse_DE_Hamburg,Montpellier,FR,Client_19,SMP,,5103.0,925.0,11.4,790.87,On-Time,0.0,04/03/2024,14:34,14:34:00,False,False,False,False,925.0,False,0.8549945945945946,790.87,False,5103.0,False,"(600, 1200]",11.4,False,0.8549945945945946,0.154981383499902
DEL766160,2024-01-01,09:17,Warehouse_PL_Warsaw,Wroclaw,PL,Client_30,Butter,B,1306.0,357.0,,414.02,On-Time,0.0,01/01/2024,09:17,09:17:00,False,False,False,True,357.0,False,1.159719887955182,414.02,False,1306.0,False,"(300, 600]",5.8,True,1.159719887955182,0.3170137825421133
DEL694954,2024-06-19,05:17,Warehouse_PL_Warsaw,Breda,NL,Client_10,Butter,B,2082.0,1028.0,13.8,1181.82,On-Time,0.0,19/06/2024,05:17,05:17:00,False,False,False,False,1028.0,False,1.1496303501945524,1181.82,False,2082.0,False,"(600, 1200]",13.8,False,1.1496303501945524,0.5676368876080692
DEL883833,2024-01-17,16:08,Warehouse_PL_Warsaw,Strasbourg,FR,Client_35,Butter,B,1578.0,1486.0,18.1,1785.67,On-Time,0.0,17/01/2024,16:08,16:08:00,False,False,False,False,1486.0,False,1.2016621803499328,1785.67,False,1578.0,False,"(1200, 10000]",18.1,False,1.2016621803499328,1.1316032953105197
DEL840358,2024-05-03,05:11,Warehouse_DE_Hamburg,Dortmund,DE,Client_23,SMP,,5511.0,426.0,5.8,400.77,On-Time,0.0,03/05/2024,05:11,05:11:00,False,False,False,False,426.0,False,0.9407746478873239,400.77,False,5511.0,False,"(300, 600]",5.8,False,0.9407746478873239,0.07272182906913445
DEL332518,2024-01-01,10:22,Warehouse_PL_Warsaw,Milan,IT,Client_32,Butter,A,1496.0,1429.0,19.2,1683.55,On-Time,0.0,01/01/2024,10:22,10:22:00,False,False,False,False,1429.0,False,1.1781315605318403,1683.55,False,1496.0,False,"(1200, 10000]",19.2,False,1.1781315605318403,1.1253676470588234
DEL999197,2024-06-30,04:51,Warehouse_FR_Paris,Cologne,DE,Client_27,Butter,A,2049.0,975.0,14.9,1351.36,On-Time,0.0,30/06/2024,04:51,04:51:00,False,False,False,False,975.0,False,1.3860102564102563,1351.36,False,2049.0,False,"(600, 1200]",14.9,False,1.3860102564102563,0.6595217179111761
DEL683051,2024-05-11,04:41,Warehouse_DE_Hamburg,Charleroi,BE,Client_25,Cheese,,4754.0,409.0,26.62991571,1494.796141,On-Time,0.0,11/05/2024,04:41,04:41:00,False,False,False,False,409.0,False,3.6547582909535454,1494.796141,False,4754.0,False,"(300, 600]",26.62991571,False,3.6547582909535454,0.31442914198569627
DEL287687,2024-02-24,01:24,Warehouse_FR_Paris,Dortmund,DE,Client_7,Butter,B,1941.0,709.0,8.8,239.8188643,On-Time,0.0,24/02/2024,01:24,01:24:00,False,False,False,False,709.0,False,0.33824945599435824,239.8188643,False,1941.0,False,"(600, 1200]",8.8,False,0.33824945599435824,0.12355428351365276
DEL538055,2024-05-14,15:41,Warehouse_DE_Hamburg,Almere,NL,Client_8,Cheese,,2471.0,481.0,6.0,469.76,On-Time,0.0,14/05/2024,15:41,15:41:00,False,False,False,False,481.0,False,0.9766320166320166,469.76,False,2471.0,False,"(300, 600]",6.0,False,0.9766320166320166,0.1901092675030352
DEL390064,2024-05-28,,Warehouse_PL_Warsaw,Katowice,PL,Client_30,SMP,,3406.0,340.0,4.8,303.17,Delayed,2.5,28/05/2024,,,False,False,False,False,340.0,False,0.8916764705882353,303.17,False,3406.0,False,"(300, 600]",4.8,False,0.8916764705882353,0.08901056958308867
DEL874142,2024-04-07,,Warehouse_FR_Paris,Valencia,ES,Client_20,Butter,A,2125.0,922.0,11.4,1062.16,Delayed,2.4,07/04/2024,,,False,False,False,False,922.0,False,1.1520173535791758,1062.16,False,2125.0,False,"(600, 1200]",11.4,False,1.1520173535791758,0.49984000000000006
DEL843112,2024-06-02,08:29,Warehouse_FR_Paris,Almere,NL,Client_28,SMP,,4727.0,437.0,6.7,341.96,On-Time,0.0,02/06/2024,08:29,08:29:00,False,False,False,False,437.0,False,0.7825171624713958,341.96,False,4727.0,False,"(300, 600]",6.7,False,0.7825171624713958,0.0723418658768775
DEL359669,2024-02-25,04:57,Warehouse_FR_Paris,Lyon,FR,Client_31,SMP,,4698.0,319.0,4.2,292.78,On-Time,0.0,25/02/2024,04:57,04:57:00,False,False,False,False,319.0,False,0.9178056426332287,292.78,False,4698.0,False,"(300, 600]",4.2,False,0.9178056426332287,0.0623201362281822
DEL128941,2024-01-30,08:11,Warehouse_PL_Warsaw,Strasbourg,FR,Client_20,Butter,B,2488.0,1645.0,23.1,2088.75,On-Time,,30/01/2024,08:11,08:11:00,False,False,False,False,1645.0,False,1.2697568389057752,2088.75,False,2488.0,False,"(1200, 10000]",23.1,False,1.2697568389057752,0.8395297427652733
DEL787061,2024-02-24,06:44,Warehouse_DE_Hamburg,Rome,IT,Client_27,SMP,,3296.0,1387.0,16.0,1236.52,On-Time,0.0,24/02/2024,06:44,06:44:00,False,False,False,False,1387.0,False,0.8915068493150685,1236.52,False,3296.0,False,"(1200, 10000]",16.0,False,0.8915068493150685,0.37515776699029124
DEL563259,2024-01-07,12:40,Warehouse_FR_Paris,Tilburg,NL,Client_22,SMP,,4354.0,461.0,5.8,355.86,On-Time,0.0,07/01/2024,12:40,12:40:00,False,False,False,False,461.0,False,0.7719305856832972,355.86,False,4354.0,False,"(300, 600]",5.8,False,0.7719305856832972,0.08173174092788241
